버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.054607509,0,0,0.01754386,0.078125,인보주유소,울산 울주군 두서면 노동길 17,35.6414743,129.1597155
0.406143345,0.297297297,0.099322799,0.140350877,0.145833333,강남주유소,울산 울주군 삼남면 반구대로 682,35.5537489,129.1184723
0.075085324,0,0.01241535,0.01754386,0.046875,굿모닝주유소,울산 울주군 두동면 대밀길 39,35.6533192,129.2027214
0.14334471,0.243243243,0.018058691,0.035087719,0.151041667,청량주유소,울산 울주군 청량면 온산로 606,35.481305,129.3093682
0.259385666,0.189189189,0.09255079,0.263157895,0.213541667,동상주유소,울산 울주군 온양읍 덕남로 275,35.4197784,129.2960793
0.204778157,0.108108108,0.094808126,0.140350877,0.28125,덕신주유소,울산 울주군 온산읍 덕신로 218,35.4337987,129.3054247
0.385665529,0.243243243,0.101580135,0.192982456,0.145833333,나들목주유소,울산 울주군 삼남면 반구대로 722,35.556255,129.1209469
0.139931741,0.054054054,0.094808126,0.01754386,0.28125,세일석유(주)구도일주유소온산공단,울산 울주군 온산읍 산암로 35,35.4386746,129.3347914
0.092150171,0.324324324,0,0.122807018,0.151041667,으뜸주유소,울산 울주군 웅촌면 웅촌로 553,35.4774405,129.2200666
0.105802048,0.081081081,0.020316027,0,0.005208333,대한주유소,울산 울주군 청량면 청량천변로 513,35.5034956,129.2861285
0.116040956,0.081081081,0.010158014,0.070175439,0.119791667,가지산주유소,울산 울주군 상북면 찬물내기길 2,35.6011975,129.0810957
0.174061433,0.081081081,0.011286682,0.070175439,0.119791667,금강주유소,울산 울주군 상북면 상북로 255,35.5884234,129.0919493
0.194539249,0.189189189,0.112866817,0.192982456,0.213541667,남창셀프＆서비스주유소,울산 울주군 온양읍 남창로 439,35.4175925,129.2759544
0.071672355,0.054054054,0.004514673,0,0,청원주유소,울산 울주군 상북면 석남로 864,35.6136893,129.0708497
0.409556314,0.162162162,0.25282167,0.561403509,0.390625,구도일주유소 구영햇살,울산 울주군 범서읍 구영로 240,35.5642276,129.2505669
0.184300341,0.135135135,0.062076749,0.035087719,0.15625,만수르에너지,울산 울주군 삼남면 반구대로 498,35.5380581,129.1122953
0.228668942,0.081081081,0.042889391,0.157894737,0.119791667,능산주유소,울산 울주군 상북면 상북로 90,35.5769168,129.1025841
0.201365188,0.081081081,0.094808126,0.140350877,0.28125,청송주유소,울산 울주군 온산읍 덕신로 241,35.433782,129.3079673
0.133105802,0.135135135,0.018058691,0,0,그린주유소,울산 울주군 온산읍 온산로 256,35.4636775,129.3341799
0.184300341,0.108108108,0.045146727,0.035087719,0,한성주유소,울산 울주군 웅촌면 곡천검단로 207,35.4558102,129.1876417
0.09556314,0.027027027,0.007900677,0,0,온산주유소,울산 울주군 온산읍 공단로 33,35.4079374,129.3450657
0.184300341,0.162162162,0.08013544,0.192982456,0.213541667,합동주유소,울산 울주군 온양읍 온양로 108,35.4097902,129.2833905
0.054607509,0.027027027,0.009029345,0,0,청운주유소,울산 울주군 상북면 삽재로 72,35.6219933,129.0635037
0.365187713,0.189189189,0.084650113,0.105263158,0.15625,갑주유소,울산 울주군 삼남면 반구대로 640,35.5500447,129.116889
0.187713311,0.135135135,0.072234763,0.035087719,0.15625,남주유소,울산 울주군 삼남면 중남로 100,35.5399651,129.1103532
0.156996587,0.297297297,0.031602709,0.052631579,0.166666667,동남물류주유소,울산 울주군 온산로 698,35.4894616,129.308058
0.184300341,0.216216216,0.106094808,0.087719298,0,(주)이에스앤알 울산지점주유소,울산 울주군 온산읍 덕신로 56,35.4360258,129.2899157
0.14334471,0.243243243,0.030474041,0.035087719,0.151041667,제일주유소,울산 울주군 청량면 온산로 634,35.4837139,129.3088111
0.064846416,0,0.033860045,0.035087719,0.135416667,나사주유소,울산 울주군 서생면 해맞이로 1129,35.3563449,129.3461075
0.112627986,0.135135135,0.018058691,0,0,차사랑주유소,울산 울주군 청량면 온산로 317,35.466986,129.3294618
0.054607509,0,0,0,0,새한주유소,울산 울주군 두동면 계명로 148,35.7176051,129.2026258
0.269624573,0.162162162,0.09255079,0.105263158,0.145833333,현대오일뱅크㈜직영 언양고속셀프주유소,울산 울주군 언양읍 언양로 106,35.5579968,129.1370684
0.163822526,0.351351351,0.031602709,0.052631579,0.166666667,덕하주유소,울산 울주군 청량면 온산로 704,35.4899707,129.3081588
0.105802048,0.027027027,0.003386005,0,0,명산로주유소,울산 울주군 서생면 천산로 325,35.3415415,129.3016729
0.109215017,0.027027027,0.003386005,0,0,구동주유소,울산 울주군 서생면 천산로 229,35.3458174,129.2936955
0.102389078,0.189189189,0.001128668,0,0,신촌주유소,울산 울주군 청량면 온산로 405,35.4681936,129.3199494
0.017064846,0,0,0,0,동남주유소,울산 울주군 온양읍 광청로 305,35.4391727,129.2285256
0.375426621,0.297297297,0.101580135,0.192982456,0.145833333,강변주유소,울산 울주군 삼남면 중평로 85,35.5624454,129.1216156
0.030716724,0,0,0,0,부성주유소,울산 울주군 삼동면 삼동로 1262,35.5103094,129.1888737
0.153583618,0.108108108,0.001128668,0,0,울산컨트리주유소,울산 울주군 웅촌면 웅촌로 29,35.43814,129.1912611
0.38225256,0.513513514,0.158013544,0.298245614,0.197916667,SK행복충전 남울산LPG충전소,울산 남구 산업로 144 (상개동),35.5090374,129.3222611
0.375426621,0.567567568,0.541760722,0.438596491,0.328125,명진가스(주)삼산지점충전소,울산 남구 삼산로 394 (삼산동),35.5394877,129.3502636
0.392491468,0.594594595,0.484198646,0.315789474,0.213541667,새울산가스충전소,울산 남구 산업로 477 (여천동),35.5336848,129.3503736
0.614334471,0.513513514,0.322799097,0.596491228,0.432291667,개인택시복지충전소,울산 남구 남산로 209 (무거동),35.545564,129.2916258
0.37883959,0.567567568,0.281038375,0.315789474,0.244791667,울산LPG충전소,울산 남구 장생포로 5 (여천동),35.5204608,129.3441701
0.819112628,0.648648649,0.844243792,0.859649123,0.661458333,울산개인택시제1충전소,울산 남구 수암로155번길 4-5 (야음동),35.5274524,129.3241916
0.682593857,0.486486486,0.404063205,0.596491228,0.432291667,대양제2충전소,울산 남구 남산로 231 (무거동),35.5443869,129.2939812
0.303754266,0.189189189,0.155756208,0.280701754,0.067708333,(주)옥동엘피지수소복합충전소,울산 남구 남부순환도로 465,35.5222727,129.2915127
0.682593857,0.486486486,0.435665914,0.684210526,0.432291667,(주)남산가스충전소,울산 남구 남산로 239 (신정동),35.5444802,129.2947756
0.546075085,0.648648649,0.664785553,0.473684211,0.244791667,대양제1충전소,울산 남구 화합로 18 (여천동),35.5271512,129.3436852
0.252559727,0.459459459,0.084650113,0.122807018,0.177083333,울산두왕LPG충전소,울산 남구 두왕로 61 (두왕동),35.5087478,129.308396
0.860068259,0.864864865,0.87020316,0.929824561,0.567708333,SK행복충전 울산제일충전소,울산 남구 번영로 104 (달동),35.5349524,129.3309039
0.972696246,0.756756757,0.996613995,0.877192982,0.776041667,SK행복충전 SK울산충전소,울산 남구 번영로 242 (삼산동),35.5467663,129.3246139
0.587030717,0.162162162,0.260722348,0.631578947,0.213541667,SK행복충전 동구LPG충전소,울산 동구 봉수로 36 (방어동),35.4908606,129.4174489
0.129692833,0.135135135,0.018058691,0.192982456,0.041666667,SK행복충전 태평양LPG충전소,울산 북구 산업로 1711 (중산동),35.6628816,129.3533928
0.436860068,0.27027027,0.272009029,0.736842105,0.09375,대양충전소,울산 북구 산업로 1454 (신천동),35.6375973,129.3472322
0.511945392,0.351351351,0.239277652,0.49122807,0.125,연암대성충전소,울산 북구 안기번득길 95 (진장동),35.5800566,129.3559873
0.484641638,0.351351351,0.237020316,0.50877193,0.208333333,경동가스충전소,울산 북구 북부순환도로 1165 (연암동),35.5809887,129.3576557
0.303754266,0.351351351,0.19751693,0.228070175,0.109375,(주)아성에너지,울산 북구 효자로 1 (효문동),35.5613951,129.3674972
0.33105802,0.324324324,0.143340858,0.333333333,0.140625,연암LPG충전소,울산 북구 무룡1로 105-1 (연암동),35.5782773,129.3706614
0.064846416,0.297297297,0,0.052631579,0,동양가스산업(주)오복충전소,울산 울주군 웅촌면 웅촌로 656,35.4857798,129.2183435
0.098976109,0.351351351,0.038374718,0.070175439,0.151041667,(주)신일복합충전소,울산 울주군 웅촌면 웅촌로 490,35.471737,129.21845
0.139931741,0.081081081,0.001128668,0,0,SK행복충전 상대LPG충전소,울산 울주군 웅촌면 웅촌로 20,35.437064,129.1913378
0.170648464,0.135135135,0.073363431,0.175438596,0.213541667,채움충전소,울산 울주군 온양읍 남창로 379,35.4142514,129.2708117
0.215017065,0.135135135,0.003386005,0.01754386,0,통도IC충전소,울산 울주군 삼남면 반구대로 42,35.5018092,129.0929725
0.146757679,0.054054054,0.095936795,0.035087719,0.28125,온산LPG충전소,울산 울주군 온산읍 덕신로 490,35.439693,129.3326749
0.085324232,0.135135135,0.001128668,0.01754386,0,청량가스충전소,울산 울주군 청량면 남창로 1069,35.4699719,129.2922998
0.088737201,0.135135135,0.042889391,0.035087719,0,(주)온양유류,울산 울주군 온양읍 남창로 742,35.4420485,129.284757
0.184300341,0.135135135,0.062076749,0.035087719,0.15625,만수르에너지충전소,울산 울주군 삼남면 반구대로 498,35.5380581,129.1122953
0.075085324,0.27027027,0,0.070175439,0,문수가스충전소,울산광역시 울주군 웅촌면 웅촌로 725,35.4880601,129.2248435
0.122866894,0.081081081,0.027088036,0.087719298,0.197916667,(주)정우에너지 입암충전소,울산 울주군 범서읍 울밀로 2336,35.57204,129.2103164
0.259385666,0.108108108,0.068848758,0.140350877,0.145833333,울산가스충전소,울산 울주군 언양읍 반구대로 960,35.5752652,129.1314134
0.293515358,0.189189189,0.081264108,0.122807018,0.145833333,언양가스충전소,울산 울주군 언양읍 언양로 102,35.5581786,129.1366187
0.112627986,0.054054054,0.022573363,0.01754386,0,㈜오일석유 언양(서울)주유소/충전소,울산 울주군 언양읍 경부고속도로 44,35.5979401,129.1418356
0.726962457,0.324324324,0.323927765,0.719298246,0.395833333,태화가스충전소,울산 중구 북부순환도로 165,35.5670688,129.3155818
0.590443686,0.243243243,0.223476298,0.614035088,0.3125,우정혁신도시충전소,울산 중구 성안로 131 (성안동),35.5724884,129.3144953
